corr_with_next_latent_delta_flight_10_pct,abs_corr
0.42337044522358785,0.42337044522358785
0.399623678756169,0.399623678756169
0.38917258200215354,0.38917258200215354
0.3817409055023377,0.3817409055023377
-0.26760378280953234,0.26760378280953234
0.2671027133123032,0.2671027133123032
0.25918709352840175,0.25918709352840175
-0.2294284043275569,0.2294284043275569
0.22914085808234758,0.22914085808234758
0.2285562884766277,0.2285562884766277
0.20560475618068985,0.20560475618068985
-0.18413059841061785,0.18413059841061785
0.17404588643343746,0.17404588643343746
-0.17400992132687218,0.17400992132687218
-0.1735498587759261,0.1735498587759261
0.16961023209764234,0.16961023209764234
-0.16086218849881664,0.16086218849881664
-0.1588734624062688,0.1588734624062688
-0.1571547746904144,0.1571547746904144
-0.15595062906251064,0.15595062906251064
0.1529944869281151,0.1529944869281151
-0.15175309802115441,0.15175309802115441
0.15095306583144552,0.15095306583144552
-0.15072383773862638,0.15072383773862638
-0.15040414802485705,0.15040414802485705
-0.1497101296062677,0.1497101296062677
0.1436488417623474,0.1436488417623474
-0.1434131447971895,0.1434131447971895
-0.1434131447971895,0.1434131447971895
-0.13997730373568992,0.13997730373568992
0.13508843093100298,0.13508843093100298
0.13309013125764427,0.13309013125764427
-0.13096351987725244,0.13096351987725244
0.127459545498764,0.127459545498764
-0.12118525582513581,0.12118525582513581
0.12090319979335457,0.12090319979335457
0.11753048630058227,0.11753048630058227
0.11290211430275894,0.11290211430275894
0.10821405962632676,0.10821405962632676
0.1075511314392702,0.1075511314392702
0.10289522230031736,0.10289522230031736
0.10283638928859629,0.10283638928859629
0.09807870314521062,0.09807870314521062
0.09782463190230242,0.09782463190230242
0.09585446405017635,0.09585446405017635
-0.09402681087648249,0.09402681087648249
0.090887538024443,0.090887538024443
0.08731500411589606,0.08731500411589606
0.08676500237586668,0.08676500237586668
0.08539124326350843,0.08539124326350843
0.08158227468289822,0.08158227468289822
0.07945125510129857,0.07945125510129857
0.07266700196968265,0.07266700196968265
0.07155177656948317,0.07155177656948317
0.07104118864699047,0.07104118864699047
-0.0697192274555071,0.0697192274555071
-0.06970972364035104,0.06970972364035104
-0.064238443267394,0.064238443267394
-0.05386224569418881,0.05386224569418881
0.046277722944262745,0.046277722944262745
0.04542636945843206,0.04542636945843206
-0.04292903608026118,0.04292903608026118
0.04220434394724243,0.04220434394724243
0.04126104493611389,0.04126104493611389
0.03999404609433529,0.03999404609433529
0.03929094823374095,0.03929094823374095
0.03906135420179709,0.03906135420179709
-0.035976076773655365,0.035976076773655365
-0.03456251981345182,0.03456251981345182
-0.0340449938160953,0.0340449938160953
-0.03284656708775156,0.03284656708775156
0.031754366937602814,0.031754366937602814
0.029982796582795655,0.029982796582795655
0.025100614979138125,0.025100614979138125
0.02461336732765379,0.02461336732765379
0.024163895578485597,0.024163895578485597
-0.022486124600613028,0.022486124600613028
0.02129963342434268,0.02129963342434268
0.02096492956751961,0.02096492956751961
0.02010730729791278,0.02010730729791278
0.01872511097305552,0.01872511097305552
0.018327142680050056,0.018327142680050056
0.0165465324707427,0.0165465324707427
0.014141098877297094,0.014141098877297094
0.012135135096406657,0.012135135096406657
0.011654094181807705,0.011654094181807705
0.01073544428974434,0.01073544428974434
0.010324875396017088,0.010324875396017088
0.009711433402897934,0.009711433402897934
-0.0063092689896603995,0.0063092689896603995
0.005696051440410923,0.005696051440410923
0.004567688324702296,0.004567688324702296
-0.004363563474955026,0.004363563474955026
0.0027768008442167163,0.0027768008442167163
0.0025408045830763613,0.0025408045830763613
0.0021388983804083214,0.0021388983804083214
0.0016079021302088552,0.0016079021302088552
0.0008421256639106551,0.0008421256639106551
