model,eval_split,coverage_rows,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
gam_spline_with_latent,valid,111,111,1.8610615148639191,2.238230036520549,-1.3888463406781089,1.8610615148639191,2.238230036520549,-82.51789146729185
gam_spline_no_latent,valid,111,111,1.8116282782273134,2.217422801080562,-1.3446379706295337,1.8116282782273134,2.217422801080562,-80.9722960939977
lstm_sequence_with_latent,valid,111,111,1.25543740532075,1.4169851009963168,0.04256490237726962,1.25543740532075,1.4169851009963168,-32.47346340724976
gru_sequence_with_latent,valid,111,111,1.2764961481532977,1.4236904327138036,0.0334820830703193,1.2764961481532977,1.4236904327138036,-32.791013307457895
lstm_sequence_no_latent,valid,111,111,0.37290963059936977,0.4740454683082784,0.8928434371898158,0.37290963059936977,0.4740454683082784,-2.746364942103626
gru_sequence_no_latent,valid,111,111,0.5218202219418627,0.6477690050323369,0.7999128936594639,0.5218202219418627,0.6477690050323369,-5.995365481150935
physics_hybrid_with_latent,valid,111,111,0.23250282529659266,0.3092355330956362,0.95440076480243,0.23250282529659266,0.3092355330956362,-0.5942222450110011
physics_hybrid_no_latent,valid,111,111,0.35303989077280795,0.4275853989984345,0.9128184653756322,0.35303989077280795,0.4275853989984345,-2.0480059862883504
physics_informed_with_latent,valid,111,111,0.6857602788123386,0.8369065367580409,0.6660105904161979,0.6857602788123386,0.8369065367580409,-10.67680431589699
physics_informed_no_latent,valid,111,111,0.6175072933618816,0.7326783527618862,0.7440203170713914,0.6175072933618816,0.7326783527618862,-7.949459415876289
naive_zero_delta,test,169,169,3.705983177344833,5.399998741995504,0.00023932104731372306,3.705983177344833,5.399998741995504,-0.8903539857570766
ridge_raw_only,test,169,169,2.579054409011736,3.5069543894217072,0.5783336257302576,2.579054409011736,3.5069543894217072,0.20271048057665664
ridge_raw_plus_latent,test,169,169,3.3787662828368443,3.7074987474066394,0.5287289517755126,3.3787662828368443,3.7074987474066394,0.10891764085349098
ridge_raw_only_no_latent,test,169,169,2.579054409011736,3.5069543894217072,0.5783336257302576,2.579054409011736,3.5069543894217072,0.20271048057665664
elastic_with_latent,test,169,169,2.5070088221716653,3.5806131973199844,0.5604345488389364,2.5070088221716653,3.5806131973199844,0.1688667897262358
elastic_no_latent,test,169,169,2.484907610609841,3.611234611937909,0.5528840703804435,2.484907610609841,3.611234611937909,0.15459029601242336
ridge_with_latent,test,169,169,5.096051989241287,6.774793709115674,-0.5736236921924118,5.096051989241287,6.774793709115674,-1.9754178987454165
ridge_no_latent,test,169,169,3.8049098117826907,4.4544041652126944,0.31971957581300736,3.8049098117826907,4.4544041652126944,-0.2862786448468182
gbdt_with_latent,test,169,169,6.313378735154323,7.722355258146467,-1.0445996795637642,6.313378735154323,7.722355258146467,-2.8659423549142358
gbdt_no_latent,test,169,169,6.277243885308264,7.668660387432816,-1.0162656191784194,6.277243885308264,7.668660387432816,-2.812368129492381
random_forest_with_latent,test,169,169,5.974951576568994,7.141587683143471,-0.7486314292158243,5.974951576568994,7.141587683143471,-2.306323664680416
random_forest_no_latent,test,169,169,5.42767988524849,6.651557170882984,-0.5168945498871389,5.42767988524849,6.651557170882984,-1.868154067987748
gam_spline_with_latent,test,169,169,7.517857611931325,9.163955286331905,-1.879218720405555,7.517857611931325,9.163955286331905,-4.444045458645817
gam_spline_no_latent,test,169,169,8.179249403089257,10.237720138178988,-2.5934800751948828,8.179249403089257,10.237720138178988,-5.794575467800292
lstm_sequence_with_latent,test,169,169,5.596962986011984,7.654345979890966,-1.0087454762614212,5.596962986011984,7.654345979890966,-2.7981489944174722
gru_sequence_with_latent,test,169,169,4.796421037051096,6.564852179081982,-0.4776059712427121,4.796421037051096,6.564852179081982,-1.7938669682860224
lstm_sequence_no_latent,test,169,169,3.0182477900765248,4.880024518576089,0.18350647974175005,3.0182477900765248,4.880024518576089,-0.5438312516770363
gru_sequence_no_latent,test,169,169,3.1142875583927183,4.815538348871837,0.20494270652710855,3.1142875583927183,4.815538348871837,-0.5032994948312435
physics_hybrid_with_latent,test,169,169,2.910927991302537,4.752027297304509,0.22577607469121397,2.910927991302537,4.752027297304509,-0.4639076269824127
physics_hybrid_no_latent,test,169,169,3.086677941573685,4.977788570563144,0.1504643138623164,3.086677941573685,4.977788570563144,-0.6063075935488391
physics_informed_with_latent,test,169,169,2.7478597618156964,3.9928281121201565,0.45339957677305587,2.7478597618156964,3.9928281121201565,-0.033515630706714816
physics_informed_no_latent,test,169,169,2.902030759090331,4.318555243856053,0.36058076942968675,2.902030759090331,4.318555243856053,-0.20901803454056211
naive_zero_delta,holdout,10,10,1.3596513292832113,1.3610137393663135,-109.79099626408185,1.3596513292832113,1.3610137393663135,-498.7376716524451
ridge_raw_only,holdout,10,10,0.8318533300310478,0.9072615012379965,-48.23165252484946,0.8318533300310478,0.9072615012379965,-221.06598220063745
ridge_raw_plus_latent,holdout,10,10,0.8160513461098631,0.9704973535055617,-55.33368483349909,0.8160513461098631,0.9704973535055617,-253.10065297356948
ridge_raw_only_no_latent,holdout,10,10,0.8318533300310478,0.9072615012379965,-48.23165252484946,0.8318533300310478,0.9072615012379965,-221.06598220063745
elastic_with_latent,holdout,10,10,1.8549537681389254,1.887555838778368,-212.09784849681154,1.8549537681389254,1.887555838778368,-960.2064719420422
elastic_no_latent,holdout,10,10,1.7421129817589431,1.7762877168659599,-187.71484910763397,1.7421129817589431,1.7762877168659599,-850.2236777300818
ridge_with_latent,holdout,10,10,20.386139432118,20.88746739485864,-26093.622520338824,20.386139432118,20.88746739485864,-117702.30027433166
ridge_no_latent,holdout,10,10,1.7621908169593836,1.8973083985328432,-214.30559077693147,1.7621908169593836,1.8973083985328432,-970.1647900714864
gbdt_with_latent,holdout,10,10,1.1849962564667293,1.1985675161928524,-84.92201537937828,1.1849962564667293,1.1985675161928524,-386.56279262105187
gbdt_no_latent,holdout,10,10,1.255106288876219,1.274981387502533,-96.22705666171727,1.255106288876219,1.274981387502533,-437.5556999770301
random_forest_with_latent,holdout,10,10,0.3986853039610125,0.43272263093299507,-10.19950084188562,0.3986853039610125,0.43272263093299507,-49.51685302163846
random_forest_no_latent,holdout,10,10,0.48460633029426675,0.5148063001260487,-14.851382838666218,0.48460633029426675,0.5148063001260487,-70.49979167426913
gam_spline_with_latent,holdout,10,10,8.3999219497831,8.713707483222422,-4540.354477399739,8.3999219497831,8.713707483222422,-20483.38942885392
gam_spline_no_latent,holdout,10,10,11.80197574601394,12.009472446955103,-8625.354650309722,11.80197574601394,12.009472446955103,-38909.33146338454
lstm_sequence_with_latent,holdout,10,10,5.640684229419174,5.641921124199849,-1902.8532489556146,5.640684229419174,5.641921124199849,-8586.585831733079
gru_sequence_with_latent,holdout,10,10,3.611060053393783,3.6129486400661976,-779.7338775623425,3.611060053393783,3.6129486400661976,-3520.6050338892
lstm_sequence_no_latent,holdout,10,10,0.9956599173093423,0.9995117904246417,-58.75239148943139,0.9956599173093423,0.9995117904246417,-268.5211885938652
gru_sequence_no_latent,holdout,10,10,0.8294115957761392,0.8511362902587668,-42.32890014390266,0.8294115957761392,0.8511362902587668,-194.44082464573955
physics_hybrid_with_latent,holdout,10,10,0.1634646353269204,0.17972839482681754,-0.9320254371849814,0.1634646353269204,0.17972839482681754,-7.7146602712257994
physics_hybrid_no_latent,holdout,10,10,0.6400111135984048,0.6433003018584801,-23.75180980692588,0.6400111135984048,0.6433003018584801,-110.64636314501152
physics_informed_with_latent,holdout,10,10,1.438955408618392,1.4995688803412905,-133.49690396076275,1.438955408618392,1.4995688803412905,-605.6663528289296
physics_informed_no_latent,holdout,10,10,0.44375317173353607,0.49849147089376955,-13.862604215665174,0.44375317173353607,0.49849147089376955,-66.03977286858529
