model,eval_split,n,level_mae,level_rmse,level_r2,delta_mae,delta_rmse,delta_r2
naive_zero_delta,train,774,6.493658468510809,8.14833948319443,-0.14641448634653176,6.493658468510809,8.14833948319443,-0.38419418117501847
naive_zero_delta,valid,165,4.6952524956737145,5.892827195603975,-0.6779271295537908,4.6952524956737145,5.892827195603975,-1.7385936558571573
naive_zero_delta,test,1,16.92440887067223,16.92440887067223,,16.92440887067223,16.92440887067223,
ridge_raw_only,train,774,2.8536606023558706,3.6035056415663207,0.7757905834254333,2.8536606023558706,3.6035056415663207,0.729286943349606
ridge_raw_only,valid,165,2.430056943572088,2.8482426349337624,0.6080057916149089,2.430056943572088,2.8482426349337624,0.3602148548002575
ridge_raw_only,test,1,6.608776400807905,6.608776400807905,,6.608776400807905,6.608776400807905,
ridge_raw_plus_latent,train,774,2.894780556783747,3.9779555256495174,0.7267732082849019,2.894780556783747,3.9779555256495174,0.670102794637194
ridge_raw_plus_latent,valid,165,2.577737044585271,3.6627500742151904,0.35175338741166984,2.577737044585271,3.6627500742151904,-0.05802214494105762
ridge_raw_plus_latent,test,1,13.190607582412973,13.190607582412973,,13.190607582412973,13.190607582412973,
elastic_raw_plus_latent_plus_history,train,774,4.621650638700051,6.286729096438235,0.3175781420910758,4.621650638700051,6.286729096438235,0.17603591364716198
elastic_raw_plus_latent_plus_history,valid,165,2.3860896968069323,4.275387903149924,0.11676406027917074,2.3860896968069323,4.275387903149924,-0.44155505834614694
elastic_raw_plus_latent_plus_history,test,1,14.522135722197227,14.522135722197227,,14.522135722197227,14.522135722197227,
ridge_raw_plus_latent_plus_history,train,774,2.5509385424285695,3.4659565718305827,0.7925804587401317,2.5509385424285695,3.4659565718305827,0.7495592340350838
ridge_raw_plus_latent_plus_history,valid,165,2.6360192031934226,3.817396946252192,0.2958578728572083,2.6360192031934226,3.817396946252192,-0.1492508394734755
ridge_raw_plus_latent_plus_history,test,1,12.314500382210248,12.314500382210248,,12.314500382210248,12.314500382210248,
gbdt_raw_plus_latent_plus_history,train,774,0.2528826474900064,0.37392179311726553,0.9975858458842453,0.2528826474900064,0.37392179311726553,0.9970851222491641
gbdt_raw_plus_latent_plus_history,valid,165,5.0372640873934404,6.747247941215522,-1.1997788559701061,5.0372640873934404,6.747247941215522,-2.5903230319963204
gbdt_raw_plus_latent_plus_history,test,1,19.172172680995963,19.172172680995963,,19.172172680995963,19.172172680995963,
random_forest_raw_plus_latent_plus_history,train,774,0.2518692348996082,0.3996250289689069,0.9972425426906124,0.2518692348996082,0.3996250289689069,0.9966706139812864
random_forest_raw_plus_latent_plus_history,valid,165,5.960742609935413,7.750694769914381,-1.9027320821343858,5.960742609935413,7.750694769914381,-3.737633431614067
random_forest_raw_plus_latent_plus_history,test,1,19.582568431321484,19.582568431321484,,19.582568431321484,19.582568431321484,
gam_spline_raw_plus_latent_plus_history,train,774,1.3277911635551798,1.9015388341006931,0.9375670531315192,1.3277911635551798,1.9015388341006931,0.924617733988719
gam_spline_raw_plus_latent_plus_history,valid,165,2.9398826930606763,4.607855016855321,-0.025943149853687286,2.9398826930606763,4.607855016855321,-0.6744716453846129
gam_spline_raw_plus_latent_plus_history,test,1,13.975156933500308,13.975156933500308,,13.975156933500308,13.975156933500308,
lstm_sequence,train,752,8.572236987036199,11.182052202000204,-1.3039700369102714,8.572236987036199,11.182052202000204,-1.5375130858092008
lstm_sequence,valid,165,3.516451021926498,5.15209202040669,-0.2826049359532272,3.516451021926498,5.15209202040669,-1.0933768092221428
lstm_sequence,test,1,14.853996804245703,14.853996804245703,,14.853996804245703,14.853996804245703,
gru_sequence,train,752,8.443291382242972,11.048213406435751,-1.2491473309966423,8.443291382242972,11.048213406435751,-1.4771332495150356
gru_sequence,valid,165,3.548732377350859,5.224039350210061,-0.31867740143870704,3.548732377350859,5.224039350210061,-1.1522517289905192
gru_sequence,test,1,15.027977517136328,15.027977517136328,,15.027977517136328,15.027977517136328,
physics_hybrid_nn,train,774,1.945982051273106,2.9581517768842023,0.8489070008196297,1.945982051273106,2.9581517768842023,0.8175685558996573
physics_hybrid_nn,valid,165,2.376340192134558,3.732820792748836,0.326713408526238,2.376340192134558,3.732820792748836,-0.09889062254692149
physics_hybrid_nn,test,1,12.241501381882422,12.241501381882422,,12.241501381882422,12.241501381882422,
physics_informed_pinn,train,774,3.4497063342426233,5.121049791714151,0.5471843452195807,3.4497063342426233,5.121049791714151,0.4532651131359209
physics_informed_pinn,valid,165,2.3606698185796806,3.7302697447956934,0.3276333559699153,2.3606698185796806,3.7302697447956934,-0.09738914957553768
physics_informed_pinn,test,1,12.614822915085547,12.614822915085547,,12.614822915085547,12.614822915085547,
