feature,coef,abs_coef
cumulative_flight_count,-2.3498895765058014,2.3498895765058014
latent_soh_filter_std_pct,1.359150557685662,1.359150557685662
_filterpy_pred_state_pct,-1.2538099508168277,1.2538099508168277
latent_soh_filterpy_filter_pct,-1.2524496848019608,1.2524496848019608
latent_soh_filter_pct,-1.252449684801953,1.252449684801953
rolling_latent_filter_mean_3,-1.2353409637078805,1.2353409637078805
prev_latent_filter_pct,-1.224690424617702,1.224690424617702
prev2_latent_filter_pct,-1.145735613756111,1.145735613756111
rolling_current_abs_mean_5,1.0239269292958981,1.0239269292958981
cumulative_ah,-0.9201091377267473,0.9201091377267473
cumulative_efc,-0.7884241667159834,0.7884241667159834
cumulative_event_count,-0.7634949840577194,0.7634949840577194
rolling_gap_days_mean_5,0.7620726494252698,0.7620726494252698
_filterpy_pred_var_pct2,-0.7461029296207597,0.7461029296207597
score_soc_edge,0.6223139218348116,0.6223139218348116
rolling_stress_index_mean_5,0.6024123116374632,0.6024123116374632
rolling_temp_span_mean_5,0.54281697096479,0.54281697096479
observed_soh_iqr_pct,-0.5211879723938669,0.5211879723938669
latent_filter_delta_2,0.5058889170524979,0.5058889170524979
rolling_sigma_mean_5,-0.46272278058733857,0.46272278058733857
rolling_condition_mean_5,-0.46272278058733585,0.46272278058733585
observed_soh_pct,-0.4603514093097565,0.4603514093097565
rolling_stress_index_max_5,0.4426144872442323,0.4426144872442323
rolling_soc_mean_5,-0.4373047253862126,0.4373047253862126
event_efc,-0.43601818085931143,0.43601818085931143
soc_edge_stress_proxy,0.4324916324230489,0.4324916324230489
latent_filter_delta_1,0.4306544052289548,0.4306544052289548
prev_observed_soh_pct,-0.41137265452247396,0.41137265452247396
rolling_observed_soh_mean_3,-0.4099377652038902,0.4099377652038902
avg_cell_temp_mean_c,0.37640536471807273,0.37640536471807273
battery_id,0.3616674569784494,0.3616674569784494
battery_2,0.3616674569784486,0.3616674569784486
battery_1,-0.3616674569784476,0.3616674569784476
current_temp_stress_index,0.3317556145500662,0.3317556145500662
rolling_temp_mean_5,0.3212165815627638,0.3212165815627638
storage_stress_proxy,0.30132509923155576,0.30132509923155576
duration_stress_index,0.2984393333364109,0.2984393333364109
rolling_duration_mean_5,-0.29197096384196625,0.29197096384196625
rolling_latent_filter_delta_std_5,0.2911801917359254,0.2911801917359254
score_gap,-0.2874354179425613,0.2874354179425613
prev2_observed_soh_pct,-0.27486545610766316,0.27486545610766316
rolling_observed_delta_mean_5,0.2521678823969777,0.2521678823969777
