feature,importance_mean,importance_std
score_gap,-0.0001083342810887622,0.00026465005326709756
score_current,-0.00012375702284916912,0.0002749072541158485
event_ah,-0.00012841487733066258,0.00023000619805874247
soc_min_pct,-0.0001357249653048953,0.0009464659083434624
rolling_observed_soh_std_3,-0.0002840767301261593,0.0007483437543603259
event_duration_s,-0.00033195209745846556,0.0008675772113671445
avg_cell_temp_max_c,-0.00036572162822494646,5.774552024604418e-05
rolling_duration_mean_5,-0.000592618868096384,0.0013653873431449424
rolling_current_abs_mean_5,-0.0006142959447855035,0.003624659258343039
rolling_stress_index_mean_5,-0.0006715674594455657,0.0006392155941807803
current_rms_proxy_a,-0.00089504159259155,0.00046311816537181357
avg_cell_temp_span_c,-0.000914761642980011,0.0006832383762890895
current_temp_stress_index,-0.0011307914217383087,0.0003392909299653168
battery_1,-0.0013988305714788928,0.00026165092749328215
rolling_soc_mean_5,-0.0014386217821250823,0.0007429664100336524
instant_stress_index,-0.0015954158461780389,0.0007749257091838695
prev_observed_soh_pct,-0.0017479040180596428,0.0032287156625336426
rolling_sigma_mean_5,-0.0018593221609435773,0.001054698900021738
rolling_stress_index_max_5,-0.002031419613051444,0.002005103229049946
cap_est_span_raw,-0.002044074758056169,0.001493265698593052
p95_abs_current_a,-0.0021338074186393998,0.0010254919760523903
prev2_latent_filter_pct,-0.002210196831682687,0.0015788594286832633
score_soc_edge,-0.0026433844217211623,0.00047098280226723794
rolling_soc_span_mean_5,-0.0029488415606675035,0.0006961652223742067
event_efc,-0.0030640326392007643,0.0011221309820583815
rolling_latent_filter_delta_std_5,-0.004146610478471402,0.0008088133901516553
rolling_latent_filter_mean_3,-0.005115019783279262,0.0018398077053736251
soc_mean_pct,-0.007364147826796863,0.0013012149333102676
rolling_observed_delta_std_5,-0.008681974191037334,0.003486576919905261
latent_filter_delta_1,-0.009086196150987647,0.006408434786987317
voltage_mean_v,-0.011497484741053388,0.0013268645757222798
rolling_latent_filter_delta_mean_5,-0.07175055028697823,0.01234352981062184
latent_soh_filter_pct,-0.09641530562930534,0.015264986296567865
