feature,coef,abs_coef
cumulative_flight_count,-2.091715656057701,2.091715656057701
rolling_current_abs_max_5,-1.0778582892024968,1.0778582892024968
rolling_duration_mean_5,-1.0606541174961321,1.0606541174961321
latent_soh_filterpy_filter_pct,-1.057777602512972,1.057777602512972
latent_soh_filter_pct,-1.0577776025129706,1.0577776025129706
_filterpy_pred_state_pct,-1.0500262631662476,1.0500262631662476
rolling_latent_filter_mean_3,-1.0381760298565355,1.0381760298565355
prev_latent_filter_pct,-1.0378740410909642,1.0378740410909642
prev2_latent_filter_pct,-1.0313783128409038,1.0313783128409038
rolling_temp_mean_5,0.9898943431942521,0.9898943431942521
cumulative_ah,-0.9780558818635544,0.9780558818635544
rolling_flight_frac_5,0.9484222408218157,0.9484222408218157
cumulative_event_count,-0.8896405312010348,0.8896405312010348
cumulative_efc,-0.8357643942029618,0.8357643942029618
score_gap,0.754533854738564,0.754533854738564
current_span_a,-0.6079678551497013,0.6079678551497013
avg_cell_temp_mean_c,0.5760822939488953,0.5760822939488953
rolling_stress_index_mean_5,0.471169366222691,0.471169366222691
event_type_other,-0.4294710688276134,0.4294710688276134
internal_resistance_proxy_ohm,-0.42554886166473793,0.42554886166473793
duration_stress_index,-0.41298492774575085,0.41298492774575085
avg_cell_temp_max_c,0.3913752016151362,0.3913752016151362
rolling_soc_mean_5,-0.38537198237337383,0.38537198237337383
coulomb_gap_abs_pct,-0.3595329159274011,0.3595329159274011
event_type_flight,0.3457328087939817,0.3457328087939817
flight_event_flag,0.3457328087939791,0.3457328087939791
arrhenius_temp_proxy,-0.31926266887193877,0.31926266887193877
p95_abs_current_a,-0.3064802060256866,0.3064802060256866
observed_soh_pct,0.29940666758924145,0.29940666758924145
prev_observed_soh_pct,0.28981701763720713,0.28981701763720713
prev2_observed_soh_pct,0.2781283573569894,0.2781283573569894
soc_mean_pct,-0.2709952771853334,0.2709952771853334
observed_soh_slope_pct_per_day_1,0.2708796206932487,0.2708796206932487
time_since_prev_event_days,0.2646000217628158,0.2646000217628158
_filterpy_pred_var_pct2,-0.26304541058963393,0.26304541058963393
current_temp_stress_index,0.26050823072209317,0.26050823072209317
rolling_current_abs_mean_5,0.256587710041197,0.256587710041197
rolling_latent_filter_delta_std_5,-0.24654440734906138,0.24654440734906138
rolling_observed_soh_mean_3,0.24159011592949337,0.24159011592949337
avg_cell_temp_span_c,0.23275829595519365,0.23275829595519365
kalman_coulomb_gap_span_pct,-0.22943268508799358,0.22943268508799358
voltage_sag_proxy_v,0.22717333041376137,0.22717333041376137
storage_stress_proxy,-0.21424128440793958,0.21424128440793958
score_observation_instability,-0.21008922660966461,0.21008922660966461
current_rms_proxy_a,-0.1978985358431984,0.1978985358431984
score_didt,-0.19563475277287296,0.19563475277287296
rolling_gap_days_mean_5,0.19512712388044298,0.19512712388044298
voltage_max_v,0.18718152830428658,0.18718152830428658
score_current,0.1857720602584962,0.1857720602584962
rolling_stress_index_max_5,0.18243630288485962,0.18243630288485962
observed_soh_iqr_pct,0.18214008606322146,0.18214008606322146
cap_est_delta_raw,-0.18056790358784153,0.18056790358784153
prev_delta_days,-0.16168177526267558,0.16168177526267558
battery_id,0.159955941413349,0.159955941413349
battery_1,-0.15995594141334304,0.15995594141334304
battery_2,0.159955941413343,0.159955941413343
thermal_severity_proxy,-0.15618521905291438,0.15618521905291438
latent_soh_filter_std_pct,0.15264166793718204,0.15264166793718204
current_abs_mean_a,0.14230714545032105,0.14230714545032105
condition_multiplier,0.14128247193037502,0.14128247193037502
measurement_sigma_pct,0.14128247193037405,0.14128247193037405
soc_edge_stress_proxy,0.13219645165069677,0.13219645165069677
rolling_latent_filter_delta_mean_5,-0.13052003836904635,0.13052003836904635
score_event_type,-0.12955068682674095,0.12955068682674095
